fieldID,irrigation,buffer,fence,treatment,scenario_type,area,OrganicN,NO3,OrganicP,SolubleP,Sediment,TotalP,TotalN
4902,flood_irr,buff_none,no_fence,flo,current condition,7.52128,34.95243958,5.883550905,4.735575465,5.121998423,37.52998901,9.857573888,40.83599048
4902,flood_irr,buff_none,fenced,flo_fence,alternative,7.52128,4.438405026,1.245195959,1.002238194,1.084020831,7.942854816,2.086259025,5.683600985
4902,flood_irr,buffer,no_fence,flo_buff,alternative,7.52128,4.481081997,1.208816343,1.0118751,1.0118751,8.01922842,2.0237502,5.68989834
4902,flood_irr,buffer,fenced,flo_buff_fence,alternative,7.52128,4.26769714,1.15125366,0.963690571,0.963690571,7.6373604,1.927381142,5.4189508
4902,sprinkler_irr,buff_none,no_fence,spr,alternative,7.52128,8.412973296,1.901089329,1.782537848,1.927992937,15.76341312,3.710530785,10.31406263
4902,sprinkler_irr,buff_none,fenced,spr_fence,alternative,7.52128,8.01235552,1.810561265,1.697655094,1.836183749,15.0127744,3.533838843,9.822916785
4902,sprinkler_irr,buffer,no_fence,spr_buff,alternative,7.52128,8.0893974,1.75766395,1.7139787,1.7139787,15.157128,3.4279574,9.84706135
4902,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,7.52128,7.704188,1.673965667,1.632360667,1.632360667,14.43536,3.264721334,9.378153667
4903,flood_irr,buff_none,no_fence,flo,current condition,4.31191,25.03532845,5.857335878,3.326894164,3.598368728,26.04964537,6.925262892,30.89266433
4903,flood_irr,buff_none,fenced,flo_fence,alternative,4.31191,3.179089326,1.239647805,0.704104585,0.76155952,5.513152459,1.465664105,4.418737131
4903,flood_irr,buffer,no_fence,flo_buff,alternative,4.31191,3.209657493,1.203430284,0.710874822,0.710874822,5.56616354,1.421749644,4.413087777
4903,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.31191,3.05681666,1.14612408,0.67702364,0.67702364,5.301108134,1.35404728,4.20294074
4903,sprinkler_irr,buff_none,no_fence,spr,alternative,4.31191,6.165807648,1.902573283,1.298881948,1.404870715,11.28060752,2.703752663,8.068380931
4903,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.31191,5.87219776,1.811974555,1.237030426,1.337972109,10.74343574,2.575002535,7.684172315
4903,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.31191,5.9286612,1.75903595,1.24892495,1.24892495,10.846738,2.4978499,7.68769715
4903,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.31191,5.646344,1.675272333,1.189452333,1.189452333,10.33022667,2.378904666,7.321616333
4904,flood_irr,buff_none,no_fence,flo,current condition,2.8723,46.14594288,6.611071658,6.194889238,6.7003922,50.49501093,12.89528144,52.75701454
4904,flood_irr,buff_none,fenced,flo_fence,alternative,2.8723,5.85980227,1.399168604,1.311087669,1.418072423,10.6867748,2.729160092,7.258970874
4904,flood_irr,buffer,no_fence,flo_buff,alternative,2.8723,5.916146523,1.358290528,1.323694281,1.323694281,10.78953225,2.647388562,7.274437051
4904,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.8723,5.63442526,1.293610026,1.26066122,1.26066122,10.275745,2.52132244,6.928035286
4904,sprinkler_irr,buff_none,no_fence,spr,alternative,2.8723,11.14346251,1.948213613,2.376549448,2.570475883,21.08230124,4.947025331,13.09167612
4904,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.8723,10.61282144,1.855441536,2.263380426,2.448072269,20.07838214,4.711452695,12.46826298
4904,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.8723,10.7148678,1.801233,2.2851437,2.2851437,20.2714435,4.5702874,12.5161008
4904,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.8723,10.204636,1.71546,2.176327333,2.176327333,19.30613667,4.352654666,11.920096
4905,flood_irr,buff_none,no_fence,flo,current condition,21.7597,33.11181357,5.254200704,4.273308253,4.622010206,34.63783711,8.895318459,38.36601427
4905,flood_irr,buff_none,fenced,flo_fence,alternative,21.7597,4.204674739,1.112000149,0.904403863,0.978203218,7.330759176,1.882607081,5.316674888
4905,flood_irr,buffer,no_fence,flo_buff,alternative,21.7597,4.245104304,1.079511979,0.913100054,0.913100054,7.401247245,1.826200108,5.324616283
4905,flood_irr,buffer,fenced,flo_buff_fence,alternative,21.7597,4.04295648,1.028106646,0.869619099,0.869619099,7.0488069,1.739238198,5.071063126
4905,sprinkler_irr,buff_none,no_fence,spr,alternative,21.7597,8.833194552,1.73893883,1.838771116,1.988814839,16.27643472,3.827585955,10.57213338
4905,sprinkler_irr,buff_none,fenced,spr_fence,alternative,21.7597,8.41256624,1.656132219,1.751210586,1.89410937,15.5013664,3.645319956,10.06869846
4905,sprinkler_irr,buffer,no_fence,spr_buff,alternative,21.7597,8.4934563,1.6077467,1.76804915,1.76804915,15.650418,3.5360983,10.101203
4905,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,21.7597,8.089006,1.531187333,1.683856333,1.683856333,14.90516,3.367712666,9.620193333
4906,flood_irr,buff_none,no_fence,flo,current condition,14.6794,60.34644989,6.136997459,8.274209343,8.949384825,66.56520305,17.22359417,66.48344735
4906,flood_irr,buff_none,fenced,flo_fence,alternative,14.6794,7.663041256,1.298835441,1.751155417,1.894049698,14.08787366,3.645205115,8.961876697
4906,flood_irr,buffer,no_fence,flo_buff,alternative,14.6794,7.736724345,1.260888695,1.767993449,1.767993449,14.22333398,3.535986898,8.99761304
4906,flood_irr,buffer,fenced,flo_buff_fence,alternative,14.6794,7.3683089,1.200846376,1.683803285,1.683803285,13.54603236,3.36760657,8.569155276
4906,sprinkler_irr,buff_none,no_fence,spr,alternative,14.6794,14.93720155,1.897669796,3.200712424,3.461890557,28.57073492,6.662602981,16.83487135
4906,sprinkler_irr,buff_none,fenced,spr_fence,alternative,14.6794,14.22590624,1.807304568,3.048297546,3.297038626,27.21022374,6.345336172,16.03321081
4906,sprinkler_irr,buffer,no_fence,spr_buff,alternative,14.6794,14.3626938,1.7545024,3.0776081,3.0776081,27.4718605,6.1552162,16.1171962
4906,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,14.6794,13.678756,1.670954667,2.931055333,2.931055333,26.16367667,5.862110666,15.34971067
4907,flood_irr,buff_none,no_fence,flo,current condition,16.1913,40.13256642,5.529453013,5.415403466,5.857300388,43.02524412,11.27270385,45.66201943
4907,flood_irr,buff_none,fenced,flo_fence,alternative,16.1913,5.09619891,1.170254605,1.146117136,1.239640294,9.105871771,2.38575743,6.266453515
4907,flood_irr,buffer,no_fence,flo_buff,alternative,16.1913,5.145200823,1.136064475,1.157137493,1.157137493,9.19342823,2.314274986,6.281265298
4907,flood_irr,buffer,fenced,flo_buff_fence,alternative,16.1913,4.90019126,1.081966166,1.102035708,1.102035708,8.755645934,2.204071416,5.982157426
4907,sprinkler_irr,buff_none,no_fence,spr,alternative,16.1913,10.39196122,1.731884365,2.215105256,2.395857845,19.43895772,4.610963101,12.12384559
4907,sprinkler_irr,buff_none,fenced,spr_fence,alternative,16.1913,9.89710592,1.649413681,2.109624054,2.281769376,18.51329306,4.39139343,11.5465196
4907,sprinkler_irr,buffer,no_fence,spr_buff,alternative,16.1913,9.9922704,1.60122445,2.1299089,2.1299089,18.6913055,4.2598178,11.59349485
4907,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,16.1913,9.516448,1.524975667,2.028484667,2.028484667,17.80124333,4.056969334,11.04142367
4908,flood_irr,buff_none,no_fence,flo,current condition,7.08388,46.85603308,5.47724716,6.375078127,6.895284502,50.61052875,13.27036263,52.33328024
4908,flood_irr,buff_none,fenced,flo_fence,alternative,7.08388,5.949972454,1.159205748,1.349222884,1.459319471,10.71122302,2.808542355,7.109178202
4908,flood_irr,buffer,no_fence,flo_buff,alternative,7.08388,6.007183728,1.12533842,1.362196181,1.362196181,10.81421555,2.724392362,7.132522148
4908,flood_irr,buffer,fenced,flo_buff_fence,alternative,7.08388,5.72112736,1.071750876,1.297329696,1.297329696,10.2992529,2.594659392,6.792878236
4908,sprinkler_irr,buff_none,no_fence,spr,alternative,7.08388,12.11980442,1.764116856,2.61029678,2.823296998,22.72693332,5.433593778,13.88392128
4908,sprinkler_irr,buff_none,fenced,spr_fence,alternative,7.08388,11.54267088,1.680111291,2.485996934,2.688854283,21.6446984,5.174851217,13.22278217
4908,sprinkler_irr,buffer,no_fence,spr_buff,alternative,7.08388,11.6536581,1.6310252,2.50990075,2.50990075,21.8528205,5.0198015,13.2846833
4908,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,7.08388,11.098722,1.553357333,2.390381667,2.390381667,20.81221,4.780763334,12.65207933
4909,flood_irr,buff_none,no_fence,flo,current condition,17.3613,44.15677894,4.55809533,5.975267445,6.462849268,46.7932528,12.43811671,48.71487427
4909,flood_irr,buff_none,fenced,flo_fence,alternative,17.3613,5.607210024,0.96467626,1.264606867,1.367798787,9.903333925,2.632405654,6.571886284
4909,flood_irr,buffer,no_fence,flo_buff,alternative,17.3613,5.661125505,0.936492302,1.276766548,1.276766548,9.99855829,2.553533096,6.597617807
4909,flood_irr,buffer,fenced,flo_buff_fence,alternative,17.3613,5.3915481,0.89189743,1.215968141,1.215968141,9.522436466,2.431936282,6.28344553
4909,sprinkler_irr,buff_none,no_fence,spr,alternative,17.3613,11.82854618,1.547812972,2.504974836,2.709380783,21.84601328,5.214355619,13.37635915
4909,sprinkler_irr,buff_none,fenced,spr_fence,alternative,17.3613,11.26528208,1.474107592,2.38569032,2.58036265,20.80572694,4.96605297,12.73938967
4909,sprinkler_irr,buffer,no_fence,spr_buff,alternative,17.3613,11.3736021,1.4310401,2.40862965,2.40862965,21.005782,4.8172593,12.8046422
4909,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,17.3613,10.832002,1.362895333,2.293933,2.293933,20.00550667,4.587866,12.19489733
4912,flood_irr,buff_none,no_fence,flo,current condition,9.47371,13.3272319,6.014790085,1.679601127,1.816656579,12.74069021,3.496257706,19.34202199
4912,flood_irr,buff_none,fenced,flo_fence,alternative,9.47371,1.692346908,1.272971447,0.355471138,0.384477582,2.696442372,0.73994872,2.965318355
4912,flood_irr,buffer,no_fence,flo_buff,alternative,9.47371,1.708619474,1.235780343,0.358889129,0.358889129,2.722369703,0.717778258,2.944399817
4912,flood_irr,buffer,fenced,flo_buff_fence,alternative,9.47371,1.627256642,1.17693366,0.341799171,0.341799171,2.59273305,0.683598342,2.804190302
4912,sprinkler_irr,buff_none,no_fence,spr,alternative,9.47371,3.365956776,1.950362698,0.69100304,0.747388888,5.8298058,1.438391928,5.316319474
4912,sprinkler_irr,buff_none,fenced,spr_fence,alternative,9.47371,3.20567312,1.857488283,0.658098134,0.711798941,5.552196,1.369897075,5.063161403
4912,sprinkler_irr,buffer,no_fence,spr_buff,alternative,9.47371,3.2364969,1.80321995,0.664426,0.664426,5.6055825,1.328852,5.03971685
4912,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,9.47371,3.082378,1.717352333,0.632786667,0.632786667,5.33865,1.265573334,4.799730333
4913,flood_irr,buff_none,no_fence,flo,current condition,18.6107,136.1491176,13.97885932,18.62133636,20.14083741,156.0650839,38.76217377,150.1279769
4913,flood_irr,buff_none,fenced,flo_fence,alternative,18.6107,17.28877684,2.958488745,3.941023568,4.262611092,33.02964739,8.20363466,20.24726559
4913,flood_irr,buffer,no_fence,flo_buff,alternative,18.6107,17.45501507,2.872053608,3.978918026,3.978918026,33.34724015,7.957836052,20.32706868
4913,flood_irr,buffer,fenced,flo_buff_fence,alternative,18.6107,16.62382388,2.73528915,3.789445739,3.789445739,31.75927634,7.578891478,19.35911303
4913,sprinkler_irr,buff_none,no_fence,spr,alternative,18.6107,22.65067896,3.606710715,4.84678012,5.242277377,43.1541656,10.0890575,26.25738968
4913,sprinkler_irr,buff_none,fenced,spr_fence,alternative,18.6107,21.5720752,3.434962586,4.615981066,4.992645121,41.09920534,9.608626187,25.00703779
4913,sprinkler_irr,buffer,no_fence,spr_buff,alternative,18.6107,21.779499,3.3346068,4.6603655,4.6603655,41.49439,9.320731,25.1141058
4913,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,18.6107,20.74238,3.175816,4.438443333,4.438443333,39.51846667,8.876886666,23.918196
4914,flood_irr,buff_none,no_fence,flo,current condition,5.23252,41.12338017,9.742453094,5.375880544,5.814552397,43.90311646,11.19043294,50.86583326
4914,flood_irr,buff_none,fenced,flo_fence,alternative,5.23252,5.22201653,2.061894835,1.137752497,1.2305931,9.291664859,2.368345597,7.283911365
4914,flood_irr,buffer,no_fence,flo_buff,alternative,5.23252,5.272228227,2.001654564,1.148692424,1.148692424,9.38100779,2.297384848,7.273882791
4914,flood_irr,buffer,fenced,flo_buff_fence,alternative,5.23252,5.02116974,1.90633768,1.093992785,1.093992785,8.934293134,2.18798557,6.92750742
4914,sprinkler_irr,buff_none,no_fence,spr,alternative,5.23252,7.842237312,2.740042265,1.614908204,1.746684714,14.32376036,3.361592918,10.58227958
4914,sprinkler_irr,buff_none,fenced,spr_fence,alternative,5.23252,7.46879744,2.609564062,1.538007814,1.663509251,13.64167654,3.201517065,10.0783615
4914,sprinkler_irr,buffer,no_fence,spr_buff,alternative,5.23252,7.5406128,2.5333231,1.55279635,1.55279635,13.7728465,3.1055927,10.0739359
4914,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.23252,7.181536,2.412688667,1.478853667,1.478853667,13.11699667,2.957707334,9.594224667
4916,flood_irr,buff_none,no_fence,flo,current condition,2.94754,29.81250123,4.778167031,3.962244579,4.285563736,31.32248792,8.247808315,34.59066826
4916,flood_irr,buff_none,fenced,flo_fence,alternative,2.94754,3.785714442,1.011252282,0.838570281,0.906997616,6.629097973,1.745567897,4.796966724
4916,flood_irr,buffer,no_fence,flo_buff,alternative,2.94754,3.822115542,0.981707559,0.846633457,0.846633457,6.6928393,1.693266914,4.803823101
4916,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.94754,3.64011004,0.93495958,0.806317578,0.806317578,6.374132666,1.612635156,4.57506962
4916,sprinkler_irr,buff_none,no_fence,spr,alternative,2.94754,8.63222724,1.715463947,1.843172968,1.993575882,16.1450016,3.83674885,10.34769119
4916,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.94754,8.2211688,1.633775187,1.755402826,1.898643697,15.376192,3.654046523,9.854943987
4916,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.94754,8.3002185,1.58604285,1.7722817,1.7722817,15.52404,3.5445634,9.88626135
4916,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.94754,7.90497,1.510517,1.687887333,1.687887333,14.7848,3.375774666,9.415487
4917,flood_irr,buff_none,no_fence,flo,current condition,4.36862,11.18182007,4.655177691,1.313645319,1.420838777,10.9313264,2.734484096,15.83699776
4917,flood_irr,buff_none,fenced,flo_fence,alternative,4.36862,1.41991366,0.985222792,0.278020173,0.300706619,2.313508232,0.578726792,2.405136452
4917,flood_irr,buffer,no_fence,flo_buff,alternative,4.36862,1.433566676,0.956438546,0.280693444,0.280693444,2.335753504,0.561386888,2.390005222
4917,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.36862,1.365301596,0.910893854,0.267327089,0.267327089,2.224527146,0.534654178,2.27619545
4917,sprinkler_irr,buff_none,no_fence,spr,alternative,4.36862,3.65827644,1.760466402,0.718710356,0.777357121,6.57773844,1.496067477,5.418742842
4917,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.36862,3.4840728,1.676634669,0.684486054,0.740340116,6.2645128,1.42482617,5.160707469
4917,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.36862,3.5175735,1.62765015,0.69106765,0.69106765,6.3247485,1.3821353,5.14522365
4917,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.36862,3.35007,1.550143,0.658159667,0.658159667,6.02357,1.316319334,4.900213
4919,flood_irr,buff_none,no_fence,flo,current condition,2.44688,3.204540759,14.15339285,0.000687842,0.00074397,0.1,0.001431812,17.35793361
4919,flood_irr,buff_none,fenced,flo_fence,alternative,2.44688,0.406925811,2.995427057,0.000145574,0.000157453,0.1,0.000303027,3.402352868
4919,flood_irr,buffer,no_fence,flo_buff,alternative,2.44688,0.410838559,2.907912731,0.000146974,0.000146974,0.1,0.000293948,3.31875129
4919,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.44688,0.391274818,2.769440696,0.000139975,0.000139975,0.1,0.00027995,3.160715514
4919,sprinkler_irr,buff_none,no_fence,spr,alternative,2.44688,0.373758185,3.214190557,0.000133508,0.000144402,0.1,0.00027791,3.587948742
4919,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.44688,0.355960176,3.061133864,0.00012715,0.000137526,0.1,0.000264676,3.41709404
4919,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.44688,0.35938287,2.97169985,0.000128373,0.000128373,0.1,0.000256746,3.33108272
4919,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.44688,0.3422694,2.830190333,0.00012226,0.00012226,0.1,0.00024452,3.172459733
4920,flood_irr,buff_none,no_fence,flo,current condition,2.17237,7.131640141,6.201703843,0.860917618,0.931168496,6.188984229,1.792086114,13.33334398
4920,flood_irr,buff_none,fenced,flo_fence,alternative,2.17237,0.905605097,1.312529914,0.182204787,0.197072698,1.309837932,0.379277485,2.218135011
4920,flood_irr,buffer,no_fence,flo_buff,alternative,2.17237,0.914312839,1.274183071,0.183956756,0.183956756,1.322432528,0.367913512,2.18849591
4920,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.17237,0.870774132,1.213507686,0.175196911,0.175196911,1.25945955,0.350393822,2.084281818
4920,sprinkler_irr,buff_none,no_fence,spr,alternative,2.17237,1.601989553,2.056865254,0.319822885,0.345920433,2.534509432,0.665743318,3.658854807
4920,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.17237,1.525704336,1.95891929,0.304593224,0.329448031,2.413818506,0.634041255,3.484623626
4920,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.17237,1.54037457,1.90168755,0.307522005,0.307522005,2.4370283,0.61504401,3.44206212
4920,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.17237,1.4670234,1.811131,0.2928781,0.2928781,2.320979333,0.5857562,3.2781544
4921,flood_irr,buff_none,no_fence,flo,current condition,3.15746,5.413151753,6.159215158,0.631391371,0.682912907,4.453672057,1.314304278,11.57236691
4921,flood_irr,buff_none,fenced,flo_fence,alternative,3.15746,0.68738435,1.303537599,0.133627803,0.144531832,0.942576097,0.278159635,1.990921949
4921,flood_irr,buffer,no_fence,flo_buff,alternative,3.15746,0.693993815,1.265453476,0.134912686,0.134912686,0.951639329,0.269825372,1.959447291
4921,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.15746,0.66094649,1.205193786,0.128488272,0.128488272,0.90632317,0.256976544,1.866140276
4921,sprinkler_irr,buff_none,no_fence,spr,alternative,3.15746,1.243653247,2.094990032,0.239587748,0.259138109,1.872366132,0.498725857,3.338643279
4921,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.15746,1.184431664,1.995228602,0.228178808,0.246798199,1.78320584,0.474977007,3.179660266
4921,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.15746,1.19582043,1.93693605,0.230372835,0.230372835,1.80035205,0.46074567,3.13275648
4921,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.15746,1.1388766,1.844701,0.2194027,0.2194027,1.714621,0.4388054,2.9835776
4923,flood_irr,buff_none,no_fence,flo,current condition,3.57591,11.36976131,7.110041201,1.433510885,1.550485373,10.62272679,2.983996258,18.47980251
4923,flood_irr,buff_none,fenced,flo_fence,alternative,3.57591,1.443779214,1.504770624,0.303388547,0.328145052,2.248196146,0.631533599,2.948549838
4923,flood_irr,buffer,no_fence,flo_buff,alternative,3.57591,1.457661706,1.460807282,0.306305744,0.306305744,2.269813417,0.612611488,2.918468988
4923,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.57591,1.388249244,1.39124503,0.291719756,0.291719756,2.161727064,0.583439512,2.779494274
4923,sprinkler_irr,buff_none,no_fence,spr,alternative,3.57591,2.38114968,2.216473721,0.4867772,0.52649822,3.97485816,1.01327542,4.597623401
4923,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.57591,2.2677616,2.110927354,0.463597334,0.501426876,3.7855792,0.96502421,4.378688954
4923,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.57591,2.289567,2.04925455,0.468055,0.468055,3.821979,0.93611,4.33882155
4923,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.57591,2.18054,1.951671,0.445766667,0.445766667,3.63998,0.891533334,4.132211
4924,flood_irr,buff_none,no_fence,flo,current condition,5.54284,7.381280268,8.747672863,0.918555446,0.99350957,6.439237787,1.912065016,16.12895313
4924,flood_irr,buff_none,fenced,flo_fence,alternative,5.54284,0.937305431,1.851359336,0.194403269,0.210266576,1.362801648,0.404669845,2.788664767
4924,flood_irr,buffer,no_fence,flo_buff,alternative,5.54284,0.946317983,1.797270065,0.196272531,0.196272531,1.37590551,0.392545062,2.743588048
4924,flood_irr,buffer,fenced,flo_buff_fence,alternative,5.54284,0.901255222,1.711685776,0.18692622,0.18692622,1.3103862,0.37385244,2.612940998
4924,sprinkler_irr,buff_none,no_fence,spr,alternative,5.54284,1.274514696,2.433332953,0.254629211,0.275406954,1.94425686,0.530036165,3.707847649
4924,sprinkler_irr,buff_none,fenced,spr_fence,alternative,5.54284,1.21382352,2.317459955,0.24250401,0.262292338,1.8516732,0.504796348,3.531283475
4924,sprinkler_irr,buffer,no_fence,spr_buff,alternative,5.54284,1.2254949,2.2497531,0.24483578,0.24483578,1.86947775,0.48967156,3.475248
4924,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.54284,1.167138,2.142622,0.233176933,0.233176933,1.780455,0.466353866,3.30976
4929,flood_irr,buff_none,no_fence,flo,current condition,6.31677,17.85662588,6.611496362,2.389654269,2.584650058,17.73921518,4.974304327,24.46812224
4929,flood_irr,buff_none,fenced,flo_fence,alternative,6.31677,2.267508048,1.399258489,0.505746935,0.547015885,3.754331256,1.05276282,3.666766537
4929,flood_irr,buffer,no_fence,flo_buff,alternative,6.31677,2.28931101,1.358377787,0.510609887,0.510609887,3.790430595,1.021219774,3.647688797
4929,flood_irr,buffer,fenced,flo_buff_fence,alternative,6.31677,2.1802962,1.29369313,0.48629513,0.48629513,3.6099339,0.97259026,3.47398933
4929,sprinkler_irr,buff_none,no_fence,spr,alternative,6.31677,3.644388384,2.069224481,0.770314272,0.833171917,6.29011292,1.603486189,5.713612865
4929,sprinkler_irr,buff_none,fenced,spr_fence,alternative,6.31677,3.47084608,1.970689982,0.73363264,0.793497063,5.990583734,1.527129703,5.441536062
4929,sprinkler_irr,buffer,no_fence,spr_buff,alternative,6.31677,3.5042196,1.91311435,0.7406868,0.7406868,6.0481855,1.4813736,5.41733395
4929,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,6.31677,3.337352,1.822013667,0.705416,0.705416,5.760176667,1.410832,5.159365667
4931,flood_irr,buff_none,no_fence,flo,current condition,3.31462,9.312361056,7.497778246,1.165760956,1.26088705,8.514127833,2.426648006,16.8101393
4931,flood_irr,buff_none,fenced,flo_fence,alternative,3.31462,1.182522039,1.586831375,0.246721895,0.266854402,1.801931816,0.513576297,2.769353414
4931,flood_irr,buffer,no_fence,flo_buff,alternative,3.31462,1.193892443,1.540470547,0.249094221,0.249094221,1.819258084,0.498188442,2.73436299
4931,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.31462,1.137040422,1.467114806,0.237232591,0.237232591,1.732626746,0.474465182,2.604155228
4931,sprinkler_irr,buff_none,no_fence,spr,alternative,3.31462,1.795294519,2.261597695,0.36395137,0.393649801,2.905476392,0.757601171,4.056892214
4931,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.31462,1.709804304,2.153902566,0.346620352,0.374904573,2.767120374,0.721524925,3.86370687
4931,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.31462,1.72624473,2.0909742,0.34995324,0.34995324,2.7937273,0.69990648,3.81721893
4931,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.31462,1.6440426,1.991404,0.3332888,0.3332888,2.660692667,0.6665776,3.6354466
4932,flood_irr,buff_none,no_fence,flo,current condition,1.09795,10.89012662,7.52447266,1.379237803,1.491783608,10.2220617,2.871021411,18.41459928
4932,flood_irr,buff_none,fenced,flo_fence,alternative,1.09795,1.382873222,1.592480986,0.291902181,0.315721399,2.163399302,0.60762358,2.975354208
4932,flood_irr,buffer,no_fence,flo_buff,alternative,1.09795,1.39617008,1.5459551,0.294708933,0.294708933,2.184201218,0.589417866,2.94212518
4932,flood_irr,buffer,fenced,flo_buff_fence,alternative,1.09795,1.32968579,1.47233819,0.280675174,0.280675174,2.080191636,0.561350348,2.80202398
4932,sprinkler_irr,buff_none,no_fence,spr,alternative,1.09795,2.098292851,2.288642021,0.427705824,0.462606619,3.476786768,0.890312443,4.386934872
4932,sprinkler_irr,buff_none,fenced,spr_fence,alternative,1.09795,1.998374144,2.179659067,0.40733888,0.440577733,3.311225494,0.847916613,4.178033211
4932,sprinkler_irr,buffer,no_fence,spr_buff,alternative,1.09795,2.01758928,2.1159782,0.4112556,0.4112556,3.3430642,0.8225112,4.13356748
4932,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,1.09795,1.9215136,2.015217333,0.391672,0.391672,3.183870667,0.783344,3.936730933
4933,flood_irr,buff_none,no_fence,flo,current condition,3.38121,38.82851727,6.64293726,5.318016737,5.751966903,41.67182254,11.06998364,45.47145453
4933,flood_irr,buff_none,fenced,flo_fence,alternative,3.38121,4.930605368,1.405912648,1.125506188,1.217347493,8.819433341,2.342853681,6.336518016
4933,flood_irr,buffer,no_fence,flo_buff,alternative,3.38121,4.978015035,1.364837537,1.136328363,1.136328363,8.904235585,2.272656726,6.342852572
4933,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.38121,4.7409667,1.299845274,1.082217489,1.082217489,8.480224366,2.164434978,6.040811974
4933,sprinkler_irr,buff_none,no_fence,spr,alternative,3.38121,7.948934448,2.040076118,1.696280768,1.834697279,14.64350524,3.530978047,9.989010566
4933,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.38121,7.57041376,1.942929637,1.615505494,1.747330742,13.94619546,3.362836236,9.513343397
4933,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.38121,7.6432062,1.88616505,1.6310392,1.6310392,14.0802935,3.2620784,9.52937125
4933,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.38121,7.279244,1.796347667,1.553370667,1.553370667,13.40980333,3.106741334,9.075591667
4934,flood_irr,buff_none,no_fence,flo,current condition,2.37109,16.27421752,7.662109751,2.123407619,2.29667768,16.20026929,4.420085299,23.93632727
4934,flood_irr,buff_none,fenced,flo_fence,alternative,2.37109,2.066567304,1.621610529,0.449398438,0.48606935,3.42862842,0.935467788,3.688177833
4934,flood_irr,buffer,no_fence,flo_buff,alternative,2.37109,2.086438143,1.574233595,0.453719577,0.453719577,3.461596001,0.907439154,3.660671738
4934,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.37109,1.987083946,1.49927009,0.432113883,0.432113883,3.296758096,0.864227766,3.486354036
4934,sprinkler_irr,buff_none,no_fence,spr,alternative,2.37109,3.246795552,2.337655698,0.673123724,0.72805062,5.6520464,1.401174344,5.58445125
4934,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.37109,3.09218624,2.22633876,0.641070214,0.693381543,5.382901334,1.334451757,5.318525
4934,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.37109,3.1219188,2.1612941,0.64723435,0.64723435,5.43466,1.2944687,5.2832129
