fieldID,irrigation,buffer,fence,treatment,scenario_type,area,OrganicN,NO3,OrganicP,SolubleP,Sediment,TotalP,TotalN,sed_norm,P_norm,N_norm
4883,flood_irr,buffer,no_fence,flo_buff,alternative,3.37229,2.027700215,1.529165141,0.436197111,0.436197111,3.340125803,0.872394222,3.556865356,0.990462209,0.258694899,1.054732943
4883,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.37229,1.931143062,1.456347754,0.41542582,0.41542582,3.181072194,0.83085164,3.387490816,0.943297342,0.246376095,1.004507565
4883,sprinkler_irr,buff_none,no_fence,spr,alternative,3.37229,3.485187888,2.284366186,0.722052968,0.780972491,6.12072916,1.503025459,5.769554074,1.815006764,0.445698756,1.71087127
4883,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.37229,3.31922656,2.175586843,0.687669494,0.743783324,5.829265866,1.431452818,5.494813403,1.72857787,0.424475006,1.629401209
4883,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.37229,3.3511422,2.11202495,0.6942817,0.6942817,5.8853165,1.3885634,5.46316715,1.745198811,0.411756818,1.620017006
4883,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.37229,3.191564,2.011452333,0.661220667,0.661220667,5.605063333,1.322441334,5.203016333,1.662094106,0.392149351,1.542873339
4952,flood_irr,buff_none,no_fence,flo,current condition,3.34397,22.58195498,7.673740824,2.964916716,3.20685392,23.23971075,6.171770636,30.2556958,6.949736615,1.845641748,9.047837092
4952,flood_irr,buff_none,fenced,flo_fence,alternative,3.34397,2.867549838,1.624072132,0.627495601,0.678699242,4.918457301,1.306194843,4.49162197,1.470843728,0.39061201,1.343200438
4952,flood_irr,buffer,no_fence,flo_buff,alternative,3.34397,2.895122433,1.576623279,0.633529213,0.633529213,4.96575016,1.267058426,4.471745712,1.484986456,0.378908431,1.337256528
4952,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.34397,2.75725946,1.50154598,0.603361155,0.603361155,4.729285866,1.20672231,4.25880544,1.414272815,0.360865172,1.273577646
4952,sprinkler_irr,buff_none,no_fence,spr,alternative,3.34397,4.933450704,2.338567649,1.031544332,1.11571835,8.95259092,2.147262682,7.272018353,2.677234222,0.642129769,2.174666146
4952,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.34397,4.69852448,2.227207285,0.982423174,1.062588905,8.526277066,2.045012079,6.925731765,2.549746878,0.611552161,2.071110616
4952,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.34397,4.7437026,2.16213725,0.99186955,0.99186955,8.6082605,1.9837391,6.90583985,2.574263675,0.593228737,2.065162023
4952,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.34397,4.517812,2.059178333,0.944637667,0.944637667,8.198343333,1.889275334,6.576990333,2.45167969,0.56497975,1.966820974
4931,flood_irr,buff_none,no_fence,flo,current condition,3.31462,9.312361056,7.497778246,1.165760956,1.26088705,8.514127833,2.426648006,16.8101393,2.5686588,0.732104436,5.071513265
4931,flood_irr,buff_none,fenced,flo_fence,alternative,3.31462,1.182522039,1.586831375,0.246721895,0.266854402,1.801931816,0.513576297,2.769353414,0.543631492,0.154942738,0.835496502
4931,flood_irr,buffer,no_fence,flo_buff,alternative,3.31462,1.193892443,1.540470547,0.249094221,0.249094221,1.819258084,0.498188442,2.73436299,0.548858718,0.150300319,0.824940111
4931,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.31462,1.137040422,1.467114806,0.237232591,0.237232591,1.732626746,0.474465182,2.604155228,0.522722588,0.14314316,0.785657248
4931,sprinkler_irr,buff_none,no_fence,spr,alternative,3.31462,1.795294519,2.261597695,0.36395137,0.393649801,2.905476392,0.757601171,4.056892214,0.876563948,0.228563507,1.223938857
4931,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.31462,1.709804304,2.153902566,0.346620352,0.374904573,2.767120374,0.721524925,3.86370687,0.834822807,0.21767953,1.165656054
4931,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.31462,1.72624473,2.0909742,0.34995324,0.34995324,2.7937273,0.69990648,3.81721893,0.84284995,0.211157382,1.151630935
4931,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.31462,1.6440426,1.991404,0.3332888,0.3332888,2.660692667,0.6665776,3.6354466,0.802714238,0.201102268,1.096791367
4879,flood_irr,buff_none,no_fence,flo,current condition,3.27758,3.557692986,16.12937734,0.000924766,0.001000227,0.1,0.001924993,19.68707033,0.030510316,0.000587321,6.006587278
4879,flood_irr,buff_none,fenced,flo_fence,alternative,3.27758,0.451770538,3.413624835,0.000195717,0.000211688,0.1,0.000407405,3.865395373,0.030510316,0.000124301,1.179344325
4879,flood_irr,buffer,no_fence,flo_buff,alternative,3.27758,0.456114485,3.313892453,0.000197599,0.000197599,0.1,0.000395198,3.770006938,0.030510316,0.000120576,1.150241013
4879,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.27758,0.434394748,3.15608805,0.00018819,0.00018819,0.1,0.00037638,3.590482798,0.030510316,0.000114835,1.095467631
4879,sprinkler_irr,buff_none,no_fence,spr,alternative,3.27758,0.443661473,3.666709825,0.000179494,0.000194141,0.1,0.000373635,4.110371298,0.030510316,0.000113997,1.254087253
4879,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.27758,0.422534736,3.492104595,0.000170947,0.000184896,0.1,0.000355843,3.914639331,0.030510316,0.000108569,1.194368812
4879,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.27758,0.42659757,3.39007935,0.000172591,0.000172591,0.1,0.000345182,3.81667692,0.030510316,0.000105316,1.164480171
4879,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.27758,0.4062834,3.228647,0.000164372,0.000164372,0.1,0.000328744,3.6349304,0.030510316,0.000100301,1.109028735
4818,flood_irr,buff_none,no_fence,flo,current condition,3.24098,6.146852035,6.61905902,0.722207074,0.781139171,5.08512566,1.503346245,12.76591106,1.569008652,0.463855453,3.938904609
4818,flood_irr,buff_none,fenced,flo_fence,alternative,3.24098,0.780552639,1.400859052,0.152848058,0.16532046,1.076217071,0.318168518,2.181411691,0.332065323,0.098170466,0.67307163
4818,flood_irr,buffer,no_fence,flo_buff,alternative,3.24098,0.788057953,1.359931587,0.154317751,0.154317751,1.086565312,0.308635502,2.14798954,0.335258259,0.095229067,0.66275927
4818,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.24098,0.750531384,1.29517294,0.146969287,0.146969287,1.034824106,0.293938574,2.045704324,0.31929358,0.09069435,0.631199305
4818,sprinkler_irr,buff_none,no_fence,spr,alternative,3.24098,1.25676096,2.138626264,0.243442399,0.263307299,7.822745906,0.506749698,3.395387224,2.41369768,0.156356935,1.04764214
4818,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.24098,1.1969152,2.036786918,0.231849904,0.250768856,1.79135424,0.48261876,3.233702118,0.55271993,0.148911366,0.997754419
4818,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.24098,1.208424,1.9772802,0.23407923,0.23407923,1.8085788,0.46815846,3.1857042,0.558034545,0.14444966,0.982944727
4818,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.24098,1.15088,1.883124,0.2229326,0.2229326,1.722456,0.4458652,3.034004,0.531461472,0.137571105,0.936137835
4889,flood_irr,buff_none,no_fence,flo,current condition,3.18533,21.64433446,5.55889069,2.863979958,3.097680722,21.85051738,5.96166068,27.20322515,6.859734276,1.871599075,8.540159151
4889,flood_irr,buff_none,fenced,flo_fence,alternative,3.18533,2.748486915,1.176484803,0.606133324,0.655593804,4.624448123,1.261727128,3.924971718,1.451795614,0.396105624,1.23220254
4889,flood_irr,buffer,no_fence,flo_buff,alternative,3.18533,2.774914674,1.14211265,0.611961529,0.611961529,4.66891397,1.223923058,3.917027324,1.465755187,0.384237444,1.229708484
4889,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.18533,2.64277588,1.087726334,0.582820504,0.582820504,4.446584734,1.165641008,3.730502214,1.395957321,0.365940423,1.171150937
4889,sprinkler_irr,buff_none,no_fence,spr,alternative,3.18533,5.46471744,1.882645506,1.154794368,1.249025588,9.81336356,2.403819956,7.347362946,3.080799653,0.75465335,2.306625356
4889,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.18533,5.2044928,1.79299572,1.09980416,1.189548179,9.346060534,2.289352339,6.99748852,2.934094908,0.718717476,2.196786054
4889,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.18533,5.254536,1.7406116,1.1103792,1.1103792,9.4359265,2.2207584,6.9951476,2.962307359,0.697183149,2.196051147
4889,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.18533,5.00432,1.657725333,1.057504,1.057504,8.986596667,2.115008,6.662045333,2.821245104,0.663983951,2.091477283
4921,flood_irr,buff_none,no_fence,flo,current condition,3.15746,5.413151753,6.159215158,0.631391371,0.682912907,4.453672057,1.314304278,11.57236691,1.410523667,0.416253659,3.665087415
4921,flood_irr,buff_none,fenced,flo_fence,alternative,3.15746,0.68738435,1.303537599,0.133627803,0.144531832,0.942576097,0.278159635,1.990921949,0.298523527,0.088096012,0.630545422
4921,flood_irr,buffer,no_fence,flo_buff,alternative,3.15746,0.693993815,1.265453476,0.134912686,0.134912686,0.951639329,0.269825372,1.959447291,0.301393946,0.085456466,0.620577075
4921,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.15746,0.66094649,1.205193786,0.128488272,0.128488272,0.90632317,0.256976544,1.866140276,0.287041853,0.08138711,0.591025785
4921,sprinkler_irr,buff_none,no_fence,spr,alternative,3.15746,1.243653247,2.094990032,0.239587748,0.259138109,1.872366132,0.498725857,3.338643279,0.592997578,0.157951599,1.057382605
4921,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.15746,1.184431664,1.995228602,0.228178808,0.246798199,1.78320584,0.474977007,3.179660266,0.564759598,0.150430095,1.007031052
4921,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.15746,1.19582043,1.93693605,0.230372835,0.230372835,1.80035205,0.46074567,3.13275648,0.570189979,0.145922884,0.992176142
4921,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.15746,1.1388766,1.844701,0.2194027,0.2194027,1.714621,0.4388054,2.9835776,0.543038075,0.138974175,0.944929659
4728,flood_irr,buff_none,no_fence,flo,current condition,3.14673,3.25109842,15.77354782,0.000886551,0.000958894,0.1,0.001845445,19.02464624,0.031779021,0.000586464,6.045846399
4728,flood_irr,buff_none,fenced,flo_fence,alternative,3.14673,0.412837895,3.338317,0.00018763,0.00020294,0.1,0.00039057,3.751154895,0.031779021,0.000124119,1.192080317
4728,flood_irr,buffer,no_fence,flo_buff,alternative,3.14673,0.41680749,3.24078481,0.000189434,0.000189434,0.1,0.000378868,3.6575923,0.031779021,0.000120401,1.16234704
4728,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.14673,0.396959514,3.086461724,0.000180413,0.000180413,0.1,0.000360826,3.483421238,0.031779021,0.000114667,1.106997181
4728,sprinkler_irr,buff_none,no_fence,spr,alternative,3.14673,0.476710416,3.385338669,0.000172077,0.000186119,0.1,0.000358196,3.862049085,0.031779021,0.000113831,1.227321405
4728,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.14673,0.45400992,3.224132066,0.000163883,0.000177256,0.1,0.000341139,3.678141986,0.031779021,0.000108411,1.168877529
4728,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.14673,0.4583754,3.1299359,0.000165459,0.000165459,0.1,0.000330918,3.5883113,0.031779021,0.000105163,1.140330216
4728,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.14673,0.436548,2.980891333,0.00015758,0.00015758,0.1,0.00031516,3.417439333,0.031779021,0.000100155,1.086028777
4950,flood_irr,buff_none,no_fence,flo,current condition,3.09289,14.52759894,5.298572307,1.928146572,2.085483333,13.95619848,4.013629905,19.82617125,4.5123488,1.297695652,6.410241312
4950,flood_irr,buff_none,fenced,flo_fence,alternative,3.09289,1.844774468,1.121390965,0.408073348,0.441372133,2.953692799,0.849445481,2.966165433,0.954994455,0.274644582,0.959027134
4950,flood_irr,buffer,no_fence,flo_buff,alternative,3.09289,1.862512684,1.088628433,0.41199713,0.41199713,2.982093692,0.82399426,2.951141117,0.964177094,0.266415637,0.954169439
4950,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.09289,1.773821604,1.036788984,0.392378219,0.392378219,2.84008923,0.784756438,2.810610588,0.918263899,0.253729178,0.908732799
4950,sprinkler_irr,buff_none,no_fence,spr,alternative,3.09289,3.347628648,1.894141995,0.707227612,0.764937385,5.62801876,1.472164997,5.241770643,1.819663409,0.475983626,1.694780818
4950,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.09289,3.18821776,1.803944757,0.673550106,0.728511795,5.360017866,1.402061901,4.992162517,1.73301277,0.453317739,1.614076969
4950,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.09289,3.2188737,1.75124075,0.68002655,0.68002655,5.4115565,1.3600531,4.97011445,1.749676354,0.439735361,1.60694834
4950,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.09289,3.065594,1.667848333,0.647644333,0.647644333,5.153863333,1.295288666,4.733442333,1.666358433,0.418795581,1.53042699
4692,flood_irr,buff_none,no_fence,flo,current condition,3.04228,3.715633942,6.615398905,0.426597377,0.461407723,2.897217086,0.8880051,10.33103285,0.952317698,0.291888025,3.395819205
4692,flood_irr,buff_none,fenced,flo_fence,alternative,3.04228,0.471826532,1.400084425,0.090285159,0.097652428,0.613167637,0.187937587,1.871910957,0.201548719,0.061775243,0.615298709
4692,flood_irr,buffer,no_fence,flo_buff,alternative,3.04228,0.476363326,1.359179591,0.091153285,0.091153285,0.61906348,0.18230657,1.835542917,0.203486688,0.059924323,0.603344504
4692,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.04228,0.453679358,1.294456754,0.086812653,0.086812653,0.589584266,0.173625306,1.748136112,0.193796845,0.057070784,0.574613813
4692,sprinkler_irr,buff_none,no_fence,spr,alternative,3.04228,0.83049461,2.203201029,0.15541537,0.168097264,1.170737204,0.323512634,3.033695639,0.384822306,0.106338875,0.997178313
4692,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.04228,0.790947248,2.098286694,0.148014638,0.160092632,1.114987814,0.30810727,2.889233942,0.366497434,0.101275119,0.949693632
4692,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.04228,0.79855251,2.0369832,0.149437855,0.149437855,1.12570885,0.29887571,2.83553571,0.370021448,0.098240698,0.932042978
4692,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.04228,5.452616356,1.939984,0.142321767,0.142321767,1.072103667,0.284643534,7.392600356,0.352401379,0.09356257,2.429953967
4852,flood_irr,buff_none,no_fence,flo,current condition,3.01268,18.05777867,7.673511155,2.370718899,2.564169561,18.18512694,4.93488846,25.73128983,6.036195992,1.638039374,8.540996664
4852,flood_irr,buff_none,fenced,flo_fence,alternative,3.01268,2.293051259,1.624023525,0.501739449,0.542681388,3.848704115,1.044420837,3.917074784,1.277501797,0.346674999,1.300196099
4852,flood_irr,buffer,no_fence,flo_buff,alternative,3.01268,2.315099829,1.576576092,0.506563867,0.506563867,3.885710885,1.013127734,3.891675921,1.289785468,0.336287868,1.291765445
4852,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.01268,2.20485698,1.50150104,0.482441778,0.482441778,3.700677034,0.964883556,3.70635802,1.228367113,0.32027416,1.230252805
4852,sprinkler_irr,buff_none,no_fence,spr,alternative,3.01268,3.618569136,2.332005312,0.752896872,0.814333257,6.35581856,1.567230129,5.950574448,2.109689234,0.520211283,1.975176404
4852,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.01268,3.44625632,2.22095744,0.71704464,0.775555483,6.053160534,1.492600123,5.66721376,2.009227842,0.495439317,1.881120385
4852,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.01268,3.4793934,2.15607,0.7239393,0.7239393,6.111364,1.4478786,5.6354634,2.02854734,0.480594886,1.870581476
4852,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.01268,3.313708,2.0534,0.689466,0.689466,5.820346667,1.378932,5.367108,1.931949848,0.457709415,1.781506167
4935,flood_irr,buff_none,no_fence,flo,current condition,2.9812,5.725162039,7.586716487,0.679409235,0.734849029,4.794324313,1.414258264,13.31187853,1.60818607,0.47439228,4.465275235
4935,flood_irr,buff_none,fenced,flo_fence,alternative,2.9812,0.727004703,1.605654283,0.143790315,0.155523604,1.014671813,0.299313919,2.332658986,0.340356841,0.100400483,0.782456389
4935,flood_irr,buffer,no_fence,flo_buff,alternative,2.9812,0.733995133,1.558743526,0.145172914,0.145172914,1.024428272,0.290345828,2.292738659,0.343629502,0.097392268,0.769065698
4935,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.9812,0.699042984,1.484517644,0.138259918,0.138259918,0.975645974,0.276519836,2.183560628,0.327266193,0.09275454,0.732443522
4935,sprinkler_irr,buff_none,no_fence,spr,alternative,2.9812,1.100743207,2.276588671,0.212034986,0.229337041,1.6426956,0.441372027,3.377331878,0.551018248,0.1480518,1.132876653
4935,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.9812,1.048326864,2.168179686,0.201938082,0.21841623,1.564472,0.420354312,3.21650655,0.524779284,0.141001715,1.078930146
4935,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.9812,1.05840693,2.1048342,0.203879795,0.203879795,1.579515,0.40775959,3.16324113,0.529825238,0.136776999,1.061063038
4935,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.9812,1.0080066,2.004604,0.194171233,0.194171233,1.5043,0.388342466,3.0126106,0.504595465,0.130263809,1.010536227
4916,flood_irr,buff_none,no_fence,flo,current condition,2.94754,29.81250123,4.778167031,3.962244579,4.285563736,31.32248792,8.247808315,34.59066826,10.62665406,2.79820064,11.73543642
4916,flood_irr,buff_none,fenced,flo_fence,alternative,2.94754,3.785714442,1.011252282,0.838570281,0.906997616,6.629097973,1.745567897,4.796966724,2.249027315,0.592211776,1.627447541
4916,flood_irr,buffer,no_fence,flo_buff,alternative,2.94754,3.822115542,0.981707559,0.846633457,0.846633457,6.6928393,1.693266914,4.803823101,2.270652578,0.574467832,1.629773676
4916,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.94754,3.64011004,0.93495958,0.806317578,0.806317578,6.374132666,1.612635156,4.57506962,2.162526265,0.547112221,1.552165406
4916,sprinkler_irr,buff_none,no_fence,spr,alternative,2.94754,8.63222724,1.715463947,1.843172968,1.993575882,16.1450016,3.83674885,10.34769119,5.477449534,1.301678298,3.510619428
4916,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.94754,8.2211688,1.633775187,1.755402826,1.898643697,15.376192,3.654046523,9.854943987,5.216618604,1.239693617,3.343447073
4916,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.94754,8.3002185,1.58604285,1.7722817,1.7722817,15.52404,3.5445634,9.88626135,5.266778398,1.202549719,3.354071989
4916,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.94754,7.90497,1.510517,1.687887333,1.687887333,14.7848,3.375774666,9.415487,5.015979427,1.145285447,3.194354275
4746,flood_irr,buff_none,no_fence,flo,current condition,2.92854,13.25671888,4.736945169,1.488659378,1.610133983,12.86742856,3.098793361,17.99366405,4.393803247,1.058135918,6.144243907
4746,flood_irr,buff_none,fenced,flo_fence,alternative,2.92854,1.683392874,1.002528078,0.315060186,0.340769097,2.723265303,0.655829283,2.685920952,0.929905449,0.22394411,0.917153582
4746,flood_irr,buffer,no_fence,flo_buff,alternative,2.92854,1.699579344,0.973238242,0.318089611,0.318089611,2.749450547,0.636179222,2.672817586,0.938846848,0.217234261,0.912679214
4746,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.92854,1.618646994,0.926893564,0.302942486,0.302942486,2.61852433,0.605884972,2.545540558,0.894139855,0.206889772,0.869218299
4746,sprinkler_irr,buff_none,no_fence,spr,alternative,2.92854,4.642633632,1.714916171,0.93911818,1.015750223,8.42456888,1.954868403,6.357549803,2.876712929,0.667523204,2.170893962
4746,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.92854,4.42155584,1.633253496,0.894398266,0.967381165,8.023398934,1.861779431,6.054809336,2.739726599,0.635736384,2.067518059
4746,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.92854,4.4640708,1.5855364,0.90299825,0.90299825,8.100547,1.8059965,6.0496072,2.766070124,0.61668835,2.065741701
4746,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.92854,4.251496,1.510034667,0.859998333,0.859998333,7.714806667,1.719996666,5.761530667,2.634352499,0.587322238,1.967373048
4719,flood_irr,buff_none,no_fence,flo,current condition,2.89296,4.762834271,6.129607964,0.551518501,0.596522411,3.870320208,1.148040912,10.89244224,1.337840899,0.396839539,3.765154803
4719,flood_irr,buff_none,fenced,flo_fence,alternative,2.89296,0.604804352,1.297271527,0.116723492,0.126248129,0.819115388,0.242971621,1.902075879,0.283140931,0.083987204,0.657484334
4719,flood_irr,buffer,no_fence,flo_buff,alternative,2.89296,0.610619778,1.259370473,0.117845833,0.117845833,0.826991498,0.235691666,1.869990251,0.28586344,0.081470766,0.6463934
4719,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.89296,0.581542646,1.19940045,0.112234127,0.112234127,0.78761095,0.224468254,1.780943096,0.272250895,0.077591206,0.615612762
4719,sprinkler_irr,buff_none,no_fence,spr,alternative,2.89296,1.093817962,2.06788135,0.209372363,0.226457148,1.624297948,0.435829511,3.161699312,0.561465747,0.150651758,1.092894237
4719,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.89296,1.041731392,1.96941081,0.19940225,0.215673474,1.546950426,0.415075724,3.011142202,0.534729283,0.143477865,1.040851654
4719,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.89296,1.05174804,1.91187255,0.20131958,0.20131958,1.56182495,0.40263916,2.96362059,0.539870911,0.139178959,1.024425015
4719,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.89296,1.0016648,1.820831,0.191732933,0.191732933,1.487452333,0.383465866,2.8224958,0.514162772,0.132551389,0.975642871
4724,flood_irr,buff_none,no_fence,flo,current condition,2.88819,7.061156919,6.138867617,0.852637589,0.922212817,6.112759293,1.774850406,13.20002454,2.116467162,0.614519961,4.570344936
4724,flood_irr,buff_none,fenced,flo_fence,alternative,2.88819,0.896654847,1.299231241,0.180452399,0.195177315,1.29370567,0.375629714,2.195886088,0.447929558,0.130057134,0.760298349
4724,flood_irr,buffer,no_fence,flo_buff,alternative,2.88819,0.905276528,1.261272932,0.182187519,0.182187519,1.306145148,0.364375038,2.16654946,0.452236573,0.126160342,0.750140905
4724,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.88819,0.862168122,1.201212316,0.173511923,0.173511923,1.24394776,0.347023846,2.063380438,0.430701498,0.120152707,0.714419909
4724,sprinkler_irr,buff_none,no_fence,spr,alternative,2.88819,1.58705143,2.031046327,0.317048514,0.342919673,2.504413548,0.659968187,3.618097757,0.867122159,0.228505807,1.252721517
4724,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.88819,1.511477552,1.934329835,0.301950966,0.326590164,2.38515576,0.62854113,3.445807387,0.825830627,0.217624578,1.193068111
4724,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.88819,1.52601099,1.8778165,0.30485434,0.30485434,2.40808995,0.60970868,3.40382749,0.833771307,0.211104076,1.178533092
4724,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.88819,1.4533438,1.788396667,0.290337467,0.290337467,2.293419,0.580674934,3.241740467,0.794067911,0.201051501,1.122412468
4904,flood_irr,buff_none,no_fence,flo,current condition,2.8723,46.14594288,6.611071658,6.194889238,6.7003922,50.49501093,12.89528144,52.75701454,17.57999197,4.489531539,18.36751542
4904,flood_irr,buff_none,fenced,flo_fence,alternative,2.8723,5.85980227,1.399168604,1.311087669,1.418072423,10.6867748,2.729160092,7.258970874,3.720633221,0.950165405,2.527232836
4904,flood_irr,buffer,no_fence,flo_buff,alternative,2.8723,5.916146523,1.358290528,1.323694281,1.323694281,10.78953225,2.647388562,7.274437051,3.75640854,0.921696397,2.532617432
4904,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.8723,5.63442526,1.293610026,1.26066122,1.26066122,10.275745,2.52132244,6.928035286,3.577531943,0.877806093,2.412016602
4904,sprinkler_irr,buff_none,no_fence,spr,alternative,2.8723,11.14346251,1.948213613,2.376549448,2.570475883,21.08230124,4.947025331,13.09167612,7.339867437,1.722321948,4.557906946
4904,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.8723,10.61282144,1.855441536,2.263380426,2.448072269,20.07838214,4.711452695,12.46826298,6.990349943,1.640306617,4.340863761
4904,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.8723,10.7148678,1.801233,2.2851437,2.2851437,20.2714435,4.5702874,12.5161008,7.057564844,1.591159489,4.357518644
4904,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.8723,10.204636,1.71546,2.176327333,2.176327333,19.30613667,4.352654666,11.920096,6.721490328,1.515389989,4.150017756
4835,flood_irr,buff_none,no_fence,flo,current condition,2.86667,6.488773216,8.855256181,0.79440734,0.859230979,5.566884572,1.653638319,15.3440294,1.941934221,0.576849906,5.352562171
4835,flood_irr,buff_none,fenced,flo_fence,alternative,2.86667,0.823971202,1.874128292,0.168128538,0.181847826,1.178176629,0.349976364,2.698099494,0.410991369,0.122084636,0.941196403
4835,flood_irr,buffer,no_fence,flo_buff,alternative,2.86667,0.831894002,1.819373804,0.169745158,0.169745158,1.189505251,0.339490316,2.651267806,0.41494321,0.118426717,0.924859787
4835,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.86667,0.792280002,1.732736956,0.161662055,0.161662055,1.132862144,0.32332411,2.525016958,0.395184009,0.112787349,0.880818845
4835,sprinkler_irr,buff_none,no_fence,spr,alternative,2.86667,1.106501105,2.421016125,0.217418074,0.235159388,1.656825716,0.452577462,3.52751723,0.577961787,0.157875675,1.230527835
4835,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.86667,1.053810576,2.305729643,0.207064832,0.223961322,1.577929254,0.431026154,3.359540219,0.550439797,0.150357786,1.171931272
4835,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.86667,1.06394337,2.2383655,0.20905584,0.20905584,1.59310165,0.41811168,3.30230887,0.555732488,0.145852742,1.151966871
4835,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.86667,1.0132794,2.131776667,0.1991008,0.1991008,1.517239667,0.3982016,3.145056067,0.529269036,0.138907373,1.097111306
4885,flood_irr,buff_none,no_fence,flo,current condition,2.80509,5.364671425,8.848470022,0.645351448,0.698012126,4.455082949,1.343363574,14.21314145,1.588213907,0.478902129,5.066911026
4885,flood_irr,buff_none,fenced,flo_fence,alternative,2.80509,0.681228117,1.872692068,0.136582317,0.147727435,0.942874698,0.284309752,2.553920185,0.336129927,0.101354948,0.910459267
4885,flood_irr,buffer,no_fence,flo_buff,alternative,2.80509,0.687778388,1.817979541,0.137895609,0.137895609,0.951940801,0.275791218,2.505757929,0.339361946,0.098318135,0.893289673
4885,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.80509,0.655027036,1.731409086,0.131329151,0.131329151,0.906610286,0.262658302,2.386436122,0.323201853,0.093636319,0.850752069
4885,sprinkler_irr,buff_none,no_fence,spr,alternative,2.80509,0.909466522,2.41232098,0.175506167,0.18982747,1.315089412,0.365333637,3.321787502,0.468822538,0.130239542,1.184199973
4885,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.80509,0.866158592,2.297448552,0.16714873,0.180788067,1.252466106,0.347936797,3.163607144,0.446497655,0.124037659,1.127809498
